,index,height $\mu m$,linear regression,Yi,absolute height,square height
1387,1387,-7.68,-4.020233147571566,-3.659766852428434,3.659766852428434,13.393893414133926
1388,1388,-7.68,-4.020626056202962,-3.6593739437970374,3.6593739437970374,13.391017660540683
1389,1389,-7.68,-4.021018964834359,-3.658981035165641,3.658981035165641,13.388142215701825
1390,1390,-7.68,-4.0214118734657545,-3.6585881265342453,3.6585881265342453,13.385267079617359
1391,1391,-7.68,-4.021804782097151,-3.6581952179028487,3.6581952179028487,13.382392252287271
1392,1392,-7.36,-4.0221976907285475,-3.337802309271453,3.337802309271453,11.140924255777843
1393,1393,-7.36,-4.022590599359944,-3.3374094006400563,3.3374094006400563,11.13830150748062
1394,1394,-7.36,-4.0229835079913405,-3.33701649200866,3.33701649200866,11.135679067937781
1395,1395,-7.36,-4.023376416622737,-3.3366235833772633,3.3366235833772633,11.133056937149329
1396,1396,-7.36,-4.023769325254133,-3.3362306747458677,3.3362306747458677,11.130435115115267
1397,1397,-7.36,-4.024162233885529,-3.335837766114471,3.335837766114471,11.127813601835586
1398,1398,-7.04,-4.024555142516926,-3.0154448574830743,3.0154448574830743,9.092907688521118
1399,1399,-7.04,-4.024948051148322,-3.015051948851678,3.015051948851678,9.0905382542743
1400,1400,-7.04,-4.025340959779719,-3.0146590402202813,3.0146590402202813,9.088169128781868
1401,1401,-7.04,-4.025733868411114,-3.0142661315888857,3.0142661315888857,9.085800312043826
1402,1402,-7.04,-4.026126777042511,-3.013873222957489,3.013873222957489,9.083431804060163
1403,1403,-7.04,-4.026519685673907,-3.0134803143260926,3.0134803143260926,9.081063604830886
1404,1404,-7.04,-4.026912594305304,-3.013087405694696,3.013087405694696,9.078695714355995
1405,1405,-7.04,-4.0273055029367,-3.0126944970632996,3.0126944970632996,9.076328132635489
1406,1406,-7.04,-4.027698411568096,-3.012301588431904,3.012301588431904,9.073960859669372
1407,1407,-6.4,-4.028091320199493,-2.371908679800508,2.371908679800508,5.6259507853129875
1408,1408,-6.4,-4.028484228830889,-2.3715157711691113,2.3715157711691113,5.624087052903825
1409,1409,-6.4,-4.028877137462286,-2.3711228625377148,2.3711228625377148,5.622223629249047
1410,1410,-6.4,-4.029270046093682,-2.3707299539063182,2.3707299539063182,5.620360514348654
1411,1411,-6.4,-4.029662954725078,-2.3703370452749226,2.3703370452749226,5.618497708202651
1412,1412,-6.4,-4.030055863356474,-2.369944136643526,2.369944136643526,5.616635210811029
1413,1413,-6.4,-4.030448771987871,-2.3695512280121296,2.3695512280121296,5.614773022173791
1414,1414,-6.08,-4.030841680619267,-2.049158319380733,2.049158319380733,4.1990498178872695
1415,1415,-6.08,-4.031234589250664,-2.0487654107493363,2.0487654107493363,4.1974397082828965
1416,1416,-6.08,-4.031627497882059,-2.0483725021179406,2.0483725021179406,4.195829907432913
1417,1417,-6.08,-4.032020406513456,-2.047979593486544,2.047979593486544,4.194220415337311
1418,1418,-6.08,-4.0324133151448525,-2.0475866848551476,2.0475866848551476,4.192611231996094
1419,1419,-6.08,-4.032806223776249,-2.047193776223751,2.047193776223751,4.191002357409262
1420,1420,-6.08,-4.0331991324076455,-2.0468008675923546,2.0468008675923546,4.189393791576816
1421,1421,-5.44,-4.033592041039041,-1.4064079589609593,1.4064079589609593,1.9779833470287314
1422,1422,-5.44,-4.033984949670438,-1.4060150503295628,1.4060150503295628,1.9768783217532429
1423,1423,-5.44,-4.034377858301834,-1.4056221416981662,1.4056221416981662,1.9757736052321397
1424,1424,-5.44,-4.034770766933231,-1.4052292330667697,1.4052292330667697,1.9746691974654218
1425,1425,-5.44,-4.035163675564627,-1.4048363244353732,1.4048363244353732,1.9735650984530893
1426,1426,-4.8,-4.035556584196023,-0.764443415803977,0.764443415803977,0.5843737359660521
1427,1427,-4.8,-4.035949492827419,-0.7640505071725805,0.7640505071725805,0.5837731775106775
1428,1428,-4.8,-4.036342401458816,-0.763657598541184,0.763657598541184,0.5831729278096881
1429,1429,-4.8,-4.036735310090212,-0.7632646899097875,0.7632646899097875,0.582572986863084
1430,1430,-4.8,-4.037128218721609,-0.762871781278391,0.762871781278391,0.5819733546708652
1431,1431,-4.8,-4.037521127353005,-0.7624788726469944,0.7624788726469944,0.5813740312330316
1432,1432,-4.8,-4.037914035984401,-0.7620859640155988,0.7620859640155988,0.5807750165495845
1433,1433,-4.48,-4.0383069446157975,-0.4416930553842029,0.4416930553842029,0.19509275517463254
1434,1434,-4.48,-4.038699853247194,-0.4413001467528064,0.4413001467528064,0.19474581952404846
1435,1435,-4.48,-4.039092761878591,-0.44090723812140986,0.44090723812140986,0.1943991926278496
1436,1436,-4.48,-4.039485670509987,-0.44051432949001335,0.44051432949001335,0.19405287448603603
1437,1437,-4.48,-4.039878579141383,-0.4401214208586177,0.4401214208586177,0.1937068650986085
1438,1438,-4.48,-4.040271487772779,-0.4397285122272212,0.4397285122272212,0.19336116446556542
1439,1439,-4.48,-4.040664396404176,-0.4393356035958247,0.4393356035958247,0.1930157725869076
